provinsi,tanggal,AKUMULASI_KASUS,KASUS,AKUMULASI_SEMBUH,SEMBUH,AKUMULASI_MENINGGAL,MENINGGAL,AKUMULASI_DIRAWAT_OR_ISOLASI,DIRAWAT_OR_ISOLASI
SULAWESI TENGGARA,2020-05-16,186,6,19,0,4,0,163,6
SULAWESI TENGGARA,2020-05-17,188,2,19,0,4,0,165,2
SULAWESI TENGGARA,2020-05-18,188,0,20,1,4,0,164,-1
SULAWESI TENGGARA,2020-05-19,199,11,25,5,4,0,170,6
SULAWESI TENGGARA,2020-05-20,199,0,25,0,4,0,170,0
SULAWESI TENGGARA,2020-05-21,199,0,25,0,4,0,170,0
SULAWESI TENGGARA,2020-05-22,208,9,30,5,4,0,174,4
SULAWESI TENGGARA,2020-05-23,212,4,51,21,4,0,157,-17
SULAWESI TENGGARA,2020-05-24,212,0,51,0,4,0,157,0
SULAWESI TENGGARA,2020-05-25,212,0,51,0,4,0,157,0
SULAWESI TENGGARA,2020-05-26,212,0,100,49,4,0,108,-49
SULAWESI TENGGARA,2020-05-27,223,11,108,8,4,0,111,3
SULAWESI TENGGARA,2020-05-28,237,14,109,1,4,0,124,13
SULAWESI TENGGARA,2020-05-29,238,1,112,3,4,0,122,-2
SULAWESI TENGGARA,2020-05-30,238,0,112,0,4,0,122,0
SULAWESI TENGGARA,2020-05-31,241,3,121,9,4,0,116,-6
SULAWESI TENGGARA,2020-06-01,241,0,121,0,4,0,116,0
SULAWESI TENGGARA,2020-06-02,241,0,124,3,4,0,113,-3
SULAWESI TENGGARA,2020-06-03,248,7,131,7,4,0,113,0
SULAWESI TENGGARA,2020-06-04,249,1,131,0,5,1,113,0
SULAWESI TENGGARA,2020-06-05,254,5,141,10,5,0,108,-5
SULAWESI TENGGARA,2020-06-06,254,0,144,3,5,0,105,-3
SULAWESI TENGGARA,2020-06-07,256,2,154,10,5,0,97,-8
SULAWESI TENGGARA,2020-06-08,256,0,155,1,5,0,96,-1
SULAWESI TENGGARA,2020-06-09,260,4,172,17,5,0,83,-13
SULAWESI TENGGARA,2020-06-10,263,3,174,2,5,0,84,1
SULAWESI TENGGARA,2020-06-11,269,6,178,4,5,0,86,2
SULAWESI TENGGARA,2020-06-12,274,5,180,2,5,0,89,3
SULAWESI TENGGARA,2020-06-13,276,2,190,10,5,0,81,-8
SULAWESI TENGGARA,2020-06-14,280,4,197,7,5,0,78,-3
SULAWESI TENGGARA,2020-06-15,283,3,199,2,5,0,79,1
SULAWESI TENGGARA,2020-06-16,288,5,203,4,5,0,80,1
SULAWESI TENGGARA,2020-06-17,289,1,203,0,5,0,81,1
LAMPUNG,2020-03-26,2,2,0,0,0,0,2,2
LAMPUNG,2020-03-27,3,1,0,0,0,0,3,1
LAMPUNG,2020-03-28,3,0,0,0,0,0,3,0
LAMPUNG,2020-03-29,3,0,0,0,0,0,3,0
LAMPUNG,2020-03-30,7,4,0,0,1,1,6,3
LAMPUNG,2020-03-31,7,0,0,0,2,1,5,-1
LAMPUNG,2020-04-01,7,0,0,0,2,0,5,0
LAMPUNG,2020-04-02,7,0,0,0,2,0,5,0
LAMPUNG,2020-04-03,10,3,0,0,3,1,7,2
LAMPUNG,2020-04-04,10,0,0,0,3,0,7,0
LAMPUNG,2020-04-05,10,0,0,0,3,0,7,0
LAMPUNG,2020-04-06,11,1,0,0,3,0,8,1
LAMPUNG,2020-04-07,11,0,0,0,3,0,8,0
LAMPUNG,2020-04-08,14,3,0,0,5,2,9,1
LAMPUNG,2020-04-09,14,0,2,2,5,0,7,-2
LAMPUNG,2020-04-10,19,5,2,0,5,0,12,5
LAMPUNG,2020-04-11,19,0,4,2,5,0,10,-2
LAMPUNG,2020-04-12,19,0,4,0,5,0,10,0
LAMPUNG,2020-04-13,20,1,4,0,5,0,11,1
LAMPUNG,2020-04-14,20,0,4,0,5,0,11,0
LAMPUNG,2020-04-15,20,0,4,0,5,0,11,0
LAMPUNG,2020-04-16,25,5,4,0,5,0,16,5
LAMPUNG,2020-04-17,25,0,4,0,5,0,16,0
LAMPUNG,2020-04-18,25,0,4,0,5,0,16,0
LAMPUNG,2020-04-19,25,0,4,0,5,0,16,0
LAMPUNG,2020-04-20,25,0,4,0,5,0,16,0
LAMPUNG,2020-04-21,26,1,5,1,5,0,16,0
LAMPUNG,2020-04-22,26,0,6,1,5,0,15,-1
LAMPUNG,2020-04-23,37,11,6,0,5,0,26,11
LAMPUNG,2020-04-24,37,0,6,0,5,0,26,0
LAMPUNG,2020-04-25,37,0,7,1,5,0,25,-1
LAMPUNG,2020-04-26,41,4,7,0,5,0,29,4
LAMPUNG,2020-04-27,41,0,8,1,5,0,28,-1
LAMPUNG,2020-04-28,43,2,10,2,5,0,28,0
LAMPUNG,2020-04-29,45,2,13,3,5,0,27,-1
LAMPUNG,2020-04-30,45,0,13,0,5,0,27,0
LAMPUNG,2020-05-01,49,4,13,0,5,0,31,4
LAMPUNG,2020-05-02,49,0,13,0,5,0,31,0
LAMPUNG,2020-05-03,49,0,13,0,5,0,31,0
LAMPUNG,2020-05-04,53,4,13,0,5,0,35,4
LAMPUNG,2020-05-05,54,1,14,1,5,0,35,0
LAMPUNG,2020-05-06,62,8,19,5,5,0,38,3
LAMPUNG,2020-05-07,62,0,19,0,5,0,38,0
LAMPUNG,2020-05-08,65,3,19,0,5,0,41,3
LAMPUNG,2020-05-09,65,0,19,0,5,0,41,0
LAMPUNG,2020-05-10,65,0,19,0,6,1,40,-1
LAMPUNG,2020-05-11,65,0,19,0,7,1,39,-1
LAMPUNG,2020-05-12,65,0,19,0,7,0,39,0
LAMPUNG,2020-05-13,65,0,19,0,7,0,39,0
LAMPUNG,2020-05-14,65,0,19,0,7,0,39,0
LAMPUNG,2020-05-15,65,0,21,2,8,1,36,-3
LAMPUNG,2020-05-16,65,0,23,2,8,0,34,-2
LAMPUNG,2020-05-17,66,1,23,0,8,0,35,1
LAMPUNG,2020-05-18,82,16,25,2,8,0,49,14
LAMPUNG,2020-05-19,83,1,29,4,8,0,46,-3
LAMPUNG,2020-05-20,85,2,29,0,8,0,48,2
LAMPUNG,2020-05-21,101,16,31,2,8,0,62,14
LAMPUNG,2020-05-22,105,4,36,5,8,0,61,-1
LAMPUNG,2020-05-23,105,0,40,4,8,0,57,-4
LAMPUNG,2020-05-24,109,4,45,5,10,2,54,-3
LAMPUNG,2020-05-25,116,7,45,0,11,1,60,6
LAMPUNG,2020-05-26,116,0,47,2,11,0,58,-2
LAMPUNG,2020-05-27,118,2,47,0,11,0,60,2
LAMPUNG,2020-05-28,118,0,47,0,11,0,60,0
LAMPUNG,2020-05-29,131,13,47,0,11,0,73,13
LAMPUNG,2020-05-30,132,1,58,11,11,0,63,-10
LAMPUNG,2020-05-31,133,1,62,4,11,0,60,-3
LAMPUNG,2020-06-01,135,2,67,5,11,0,57,-3
LAMPUNG,2020-06-02,135,0,73,6,11,0,51,-6
LAMPUNG,2020-06-03,135,0,77,4,11,0,47,-4
LAMPUNG,2020-06-04,139,4,80,3,11,0,48,1
LAMPUNG,2020-06-05,140,1,91,11,11,0,38,-10
LAMPUNG,2020-06-06,142,2,94,3,11,0,37,-1
LAMPUNG,2020-06-07,143,1,95,1,11,0,37,0
LAMPUNG,2020-06-08,144,1,98,3,11,0,35,-2
LAMPUNG,2020-06-09,147,3,101,3,11,0,35,0
LAMPUNG,2020-06-10,149,2,102,1,11,0,36,1
LAMPUNG,2020-06-11,151,2,102,0,11,0,38,2
LAMPUNG,2020-06-12,152,1,104,2,11,0,37,-1
LAMPUNG,2020-06-13,164,12,107,3,12,1,45,8
LAMPUNG,2020-06-14,165,1,108,1,12,0,45,0
LAMPUNG,2020-06-15,165,0,108,0,12,0,45,0
LAMPUNG,2020-06-16,165,0,110,2,12,0,43,-2
LAMPUNG,2020-06-17,168,3,110,0,12,0,46,3
SULAWESI UTARA,2020-04-01,1,1,0,0,0,0,1,1
SULAWESI UTARA,2020-04-02,1,0,0,0,0,0,1,0
SULAWESI UTARA,2020-04-03,1,0,0,0,0,0,1,0
SULAWESI UTARA,2020-04-04,1,0,0,0,1,1,0,-1
SULAWESI UTARA,2020-04-05,1,0,0,0,1,0,0,0
SULAWESI UTARA,2020-04-06,3,2,0,0,1,0,2,2
SULAWESI UTARA,2020-04-07,6,3,0,0,2,1,4,2
SULAWESI UTARA,2020-04-08,6,0,0,0,2,0,4,0
SULAWESI UTARA,2020-04-09,6,0,0,0,2,0,4,0
SULAWESI UTARA,2020-04-10,11,5,0,0,3,1,8,4
SULAWESI UTARA,2020-04-11,11,0,1,1,3,0,7,-1
SULAWESI UTARA,2020-04-12,15,4,1,0,3,0,11,4
SULAWESI UTARA,2020-04-13,15,0,1,0,3,0,11,0
SULAWESI UTARA,2020-04-14,15,0,3,2,3,0,9,-2
SULAWESI UTARA,2020-04-15,16,1,3,0,3,0,10,1
SULAWESI UTARA,2020-04-16,16,0,4,1,3,0,9,-1
SULAWESI UTARA,2020-04-17,16,0,4,0,3,0,9,0
SULAWESI UTARA,2020-04-18,18,2,4,0,3,0,11,2
SULAWESI UTARA,2020-04-19,18,0,4,0,3,0,11,0
SULAWESI UTARA,2020-04-20,18,0,4,0,3,0,11,0
SULAWESI UTARA,2020-04-21,18,0,4,0,3,0,11,0
SULAWESI UTARA,2020-04-22,18,0,4,0,3,0,11,0
SULAWESI UTARA,2020-04-23,29,11,6,2,3,0,20,9
SULAWESI UTARA,2020-04-24,34,5,6,0,3,0,25,5
SULAWESI UTARA,2020-04-25,34,0,6,0,3,0,25,0
SULAWESI UTARA,2020-04-26,38,4,12,6,3,0,23,-2
SULAWESI UTARA,2020-04-27,38,0,12,0,3,0,23,0
SULAWESI UTARA,2020-04-28,41,3,12,0,3,0,26,3
SULAWESI UTARA,2020-04-29,42,1,13,1,3,0,26,0
SULAWESI UTARA,2020-04-30,43,1,13,0,4,1,26,0
SULAWESI UTARA,2020-05-01,43,0,13,0,4,0,26,0
SULAWESI UTARA,2020-05-02,43,0,16,3,4,0,23,-3
SULAWESI UTARA,2020-05-03,43,0,16,0,4,0,23,0
SULAWESI UTARA,2020-05-04,43,0,16,0,4,0,23,0
SULAWESI UTARA,2020-05-05,43,0,16,0,4,0,23,0
SULAWESI UTARA,2020-05-06,43,0,16,0,4,0,23,0
SULAWESI UTARA,2020-05-07,43,0,16,0,4,0,23,0
SULAWESI UTARA,2020-05-08,45,2,16,0,4,0,25,2
SULAWESI UTARA,2020-05-09,51,6,16,0,5,1,30,5
SULAWESI UTARA,2020-05-10,69,18,16,0,6,1,47,17
SULAWESI UTARA,2020-05-11,69,0,16,0,6,0,47,0
SULAWESI UTARA,2020-05-12,72,3,25,9,6,0,41,-6
SULAWESI UTARA,2020-05-13,80,8,25,0,7,1,48,7
SULAWESI UTARA,2020-05-14,81,1,29,4,8,1,44,-4
SULAWESI UTARA,2020-05-15,103,22,29,0,9,1,65,21
SULAWESI UTARA,2020-05-16,112,9,30,1,9,0,73,8
SULAWESI UTARA,2020-05-17,112,0,30,0,13,4,69,-4
SULAWESI UTARA,2020-05-18,114,2,30,0,14,1,70,1
SULAWESI UTARA,2020-05-19,124,10,30,0,14,0,80,10
SULAWESI UTARA,2020-05-20,148,24,30,0,15,1,103,23
SULAWESI UTARA,2020-05-21,178,30,30,0,19,4,129,26
SULAWESI UTARA,2020-05-22,196,18,30,0,23,4,143,14
SULAWESI UTARA,2020-05-23,199,3,31,1,25,2,143,0
SULAWESI UTARA,2020-05-24,228,29,33,2,26,1,169,26
SULAWESI UTARA,2020-05-25,237,9,33,0,27,1,177,8
SULAWESI UTARA,2020-05-26,263,26,34,1,32,5,197,20
SULAWESI UTARA,2020-05-27,279,16,35,1,34,2,210,13
SULAWESI UTARA,2020-05-28,295,16,37,2,34,0,224,14
SULAWESI UTARA,2020-05-29,304,9,38,1,35,1,231,7
SULAWESI UTARA,2020-05-30,320,16,39,1,35,0,246,15
SULAWESI UTARA,2020-05-31,337,17,50,11,37,2,250,4
SULAWESI UTARA,2020-06-01,337,0,51,1,37,0,249,-1
SULAWESI UTARA,2020-06-02,352,15,51,0,38,1,263,14
SULAWESI UTARA,2020-06-03,375,23,55,4,41,3,279,16
SULAWESI UTARA,2020-06-04,379,4,61,6,42,1,276,-3
SULAWESI UTARA,2020-06-05,389,10,61,0,43,1,285,9
SULAWESI UTARA,2020-06-06,468,79,61,0,43,0,364,79
SULAWESI UTARA,2020-06-07,493,25,63,2,47,4,383,19
SULAWESI UTARA,2020-06-08,508,15,72,9,50,3,386,3
SULAWESI UTARA,2020-06-09,525,17,72,0,50,0,403,17
SULAWESI UTARA,2020-06-10,543,18,79,7,50,0,414,11
SULAWESI UTARA,2020-06-11,577,34,97,18,53,3,427,13
SULAWESI UTARA,2020-06-12,633,56,97,0,53,0,483,56
SULAWESI UTARA,2020-06-13,649,16,98,1,56,3,495,12
SULAWESI UTARA,2020-06-14,656,7,100,2,56,0,500,5
SULAWESI UTARA,2020-06-15,673,17,107,7,56,0,510,10
SULAWESI UTARA,2020-06-16,699,26,114,7,59,3,526,16
SULAWESI UTARA,2020-06-17,734,35,121,7,59,0,554,28
SULAWESI TENGAH,2020-03-26,1,1,0,0,0,0,1,1
SULAWESI TENGAH,2020-03-27,1,0,0,0,0,0,1,0
SULAWESI TENGAH,2020-03-28,2,1,0,0,0,0,2,1
SULAWESI TENGAH,2020-03-29,2,0,0,0,0,0,2,0
SULAWESI TENGAH,2020-03-30,2,0,0,0,0,0,2,0
SULAWESI TENGAH,2020-03-31,2,0,0,0,0,0,2,0
SULAWESI TENGAH,2020-04-01,2,0,0,0,0,0,2,0
SULAWESI TENGAH,2020-04-02,2,0,0,0,1,1,1,-1
SULAWESI TENGAH,2020-04-03,4,2,0,0,2,1,2,1
SULAWESI TENGAH,2020-04-04,4,0,0,0,2,0,2,0
SULAWESI TENGAH,2020-04-05,5,1,0,0,2,0,3,1
SULAWESI TENGAH,2020-04-06,5,0,0,0,2,0,3,0
SULAWESI TENGAH,2020-04-07,5,0,2,2,2,0,1,-2
SULAWESI TENGAH,2020-04-08,5,0,2,0,2,0,1,0
SULAWESI TENGAH,2020-04-09,5,0,2,0,2,0,1,0
SULAWESI TENGAH,2020-04-10,14,9,2,0,2,0,10,9
SULAWESI TENGAH,2020-04-11,19,5,2,0,2,0,15,5
SULAWESI TENGAH,2020-04-12,19,0,2,0,2,0,15,0
SULAWESI TENGAH,2020-04-13,19,0,2,0,3,1,14,-1
SULAWESI TENGAH,2020-04-14,19,0,2,0,3,0,14,0
SULAWESI TENGAH,2020-04-15,22,3,2,0,3,0,17,3
SULAWESI TENGAH,2020-04-16,22,0,2,0,3,0,17,0
SULAWESI TENGAH,2020-04-17,24,2,2,0,3,0,19,2
SULAWESI TENGAH,2020-04-18,24,0,2,0,3,0,19,0
SULAWESI TENGAH,2020-04-19,27,3,2,0,3,0,22,3
SULAWESI TENGAH,2020-04-20,27,0,2,0,3,0,22,0
SULAWESI TENGAH,2020-04-21,27,0,3,1,3,0,21,-1
SULAWESI TENGAH,2020-04-22,29,2,3,0,3,0,23,2
SULAWESI TENGAH,2020-04-23,29,0,3,0,3,0,23,0
SULAWESI TENGAH,2020-04-24,32,3,3,0,3,0,26,3
SULAWESI TENGAH,2020-04-25,36,4,3,0,3,0,30,4
SULAWESI TENGAH,2020-04-26,36,0,4,1,3,0,29,-1
SULAWESI TENGAH,2020-04-27,36,0,4,0,3,0,29,0
SULAWESI TENGAH,2020-04-28,42,6,8,4,3,0,31,2
SULAWESI TENGAH,2020-04-29,47,5,8,0,3,0,36,5
SULAWESI TENGAH,2020-04-30,47,0,8,0,3,0,36,0
SULAWESI TENGAH,2020-05-01,47,0,11,3,3,0,33,-3
SULAWESI TENGAH,2020-05-02,59,12,11,0,3,0,45,12
SULAWESI TENGAH,2020-05-03,59,0,11,0,3,0,45,0
SULAWESI TENGAH,2020-05-04,59,0,11,0,3,0,45,0
SULAWESI TENGAH,2020-05-05,70,11,12,1,3,0,55,10
SULAWESI TENGAH,2020-05-06,70,0,12,0,3,0,55,0
SULAWESI TENGAH,2020-05-07,75,5,12,0,3,0,60,5
SULAWESI TENGAH,2020-05-08,75,0,12,0,3,0,60,0
SULAWESI TENGAH,2020-05-09,75,0,12,0,3,0,60,0
SULAWESI TENGAH,2020-05-10,83,8,12,0,3,0,68,8
SULAWESI TENGAH,2020-05-11,83,0,13,1,3,0,67,-1
SULAWESI TENGAH,2020-05-12,95,12,13,0,3,0,79,12
SULAWESI TENGAH,2020-05-13,102,7,20,7,4,1,78,-1
SULAWESI TENGAH,2020-05-14,111,9,21,1,4,0,86,8
SULAWESI TENGAH,2020-05-15,112,1,21,0,4,0,87,1
SULAWESI TENGAH,2020-05-16,113,1,22,1,4,0,87,0
SULAWESI TENGAH,2020-05-17,115,2,24,2,4,0,87,0
SULAWESI TENGAH,2020-05-18,115,0,26,2,4,0,85,-2
SULAWESI TENGAH,2020-05-19,115,0,26,0,4,0,85,0
SULAWESI TENGAH,2020-05-20,115,0,26,0,4,0,85,0
SULAWESI TENGAH,2020-05-21,117,2,37,11,4,0,76,-9
SULAWESI TENGAH,2020-05-22,118,1,37,0,4,0,77,1
SULAWESI TENGAH,2020-05-23,120,2,37,0,4,0,79,2
SULAWESI TENGAH,2020-05-24,120,0,46,9,4,0,70,-9
SULAWESI TENGAH,2020-05-25,120,0,46,0,4,0,70,0
SULAWESI TENGAH,2020-05-26,120,0,48,2,4,0,68,-2
SULAWESI TENGAH,2020-05-27,120,0,50,2,4,0,66,-2
SULAWESI TENGAH,2020-05-28,126,6,52,2,4,0,70,4
SULAWESI TENGAH,2020-05-29,126,0,52,0,4,0,70,0
SULAWESI TENGAH,2020-05-30,126,0,52,0,4,0,70,0
SULAWESI TENGAH,2020-05-31,128,2,61,9,4,0,63,-7
SULAWESI TENGAH,2020-06-01,128,0,61,0,4,0,63,0
SULAWESI TENGAH,2020-06-02,128,0,61,0,4,0,63,0
SULAWESI TENGAH,2020-06-03,129,1,64,3,4,0,61,-2
SULAWESI TENGAH,2020-06-04,129,0,70,6,4,0,55,-6
SULAWESI TENGAH,2020-06-05,136,7,78,8,4,0,54,-1
SULAWESI TENGAH,2020-06-06,139,3,87,9,4,0,48,-6
SULAWESI TENGAH,2020-06-07,159,20,94,7,4,0,61,13
SULAWESI TENGAH,2020-06-08,159,0,94,0,4,0,61,0
SULAWESI TENGAH,2020-06-09,159,0,94,0,4,0,61,0
SULAWESI TENGAH,2020-06-10,159,0,95,1,4,0,60,-1
SULAWESI TENGAH,2020-06-11,159,0,96,1,4,0,59,-1
SULAWESI TENGAH,2020-06-12,159,0,96,0,4,0,59,0
SULAWESI TENGAH,2020-06-13,168,9,97,1,4,0,67,8
SULAWESI TENGAH,2020-06-14,170,2,115,18,4,0,51,-16
SULAWESI TENGAH,2020-06-15,171,1,121,6,4,0,46,-5
SULAWESI TENGAH,2020-06-16,172,1,125,4,4,0,43,-3
RIAU,2020-03-29,1,1,0,0,0,0,1,1
RIAU,2020-03-30,2,1,0,0,0,0,2,1
RIAU,2020-03-31,2,0,0,0,0,0,2,0
RIAU,2020-04-01,2,0,0,0,1,1,1,-1
RIAU,2020-04-02,6,4,0,0,1,0,5,4
RIAU,2020-04-03,9,3,0,0,1,0,8,3
RIAU,2020-04-04,9,0,1,1,1,0,7,-1
RIAU,2020-04-05,10,1,1,0,2,1,7,0
RIAU,2020-04-06,11,1,1,0,2,0,8,1
RIAU,2020-04-07,11,0,1,0,2,0,8,0
RIAU,2020-04-08,11,0,1,0,2,0,8,0
RIAU,2020-04-09,12,1,1,0,3,1,8,0
RIAU,2020-04-10,12,0,2,1,3,0,7,-1
RIAU,2020-04-11,15,3,3,1,3,0,9,2
RIAU,2020-04-12,15,0,3,0,3,0,9,0
RIAU,2020-04-13,19,4,3,0,3,0,13,4
RIAU,2020-04-14,19,0,3,0,3,0,13,0
RIAU,2020-04-15,19,0,7,4,5,2,7,-6
RIAU,2020-04-16,24,5,10,3,5,0,9,2
RIAU,2020-04-17,25,1,10,0,5,0,10,1
RIAU,2020-04-18,29,4,10,0,5,0,14,4
RIAU,2020-04-19,29,0,10,0,5,0,14,0
RIAU,2020-04-20,33,4,10,0,6,1,17,3
RIAU,2020-04-21,34,1,10,0,6,0,18,1
RIAU,2020-04-22,34,0,10,0,6,0,18,0
RIAU,2020-04-23,35,1,13,3,6,0,16,-2
RIAU,2020-04-24,35,0,14,1,6,0,15,-1
RIAU,2020-04-25,37,2,15,1,6,0,16,1
RIAU,2020-04-26,38,1,15,0,6,0,17,1
RIAU,2020-04-27,38,0,16,1,6,0,16,-1
RIAU,2020-04-28,39,1,16,0,6,0,17,1
RIAU,2020-04-29,40,1,17,1,6,0,17,0
RIAU,2020-04-30,40,0,24,7,6,0,10,-7
RIAU,2020-05-01,41,1,24,0,6,0,11,1
RIAU,2020-05-02,44,3,26,2,6,0,12,1
RIAU,2020-05-03,52,8,26,0,6,0,20,8
RIAU,2020-05-04,57,5,26,0,6,0,25,5
RIAU,2020-05-05,60,3,27,1,6,0,27,2
RIAU,2020-05-06,60,0,27,0,6,0,27,0
RIAU,2020-05-07,65,5,27,0,6,0,32,5
RIAU,2020-05-08,68,3,38,11,6,0,24,-8
RIAU,2020-05-09,70,2,39,1,6,0,25,1
RIAU,2020-05-10,72,2,46,7,6,0,20,-5
RIAU,2020-05-11,73,1,49,3,6,0,18,-2
RIAU,2020-05-12,80,7,49,0,6,0,25,7
RIAU,2020-05-13,87,7,49,0,6,0,32,7
RIAU,2020-05-14,93,6,49,0,6,0,38,6
RIAU,2020-05-15,94,1,54,5,6,0,34,-4
RIAU,2020-05-16,94,0,60,6,6,0,28,-6
RIAU,2020-05-17,98,4,60,0,6,0,32,4
RIAU,2020-05-18,100,2,62,2,6,0,32,0
RIAU,2020-05-19,105,5,62,0,6,0,37,5
RIAU,2020-05-20,106,1,63,1,6,0,37,0
RIAU,2020-05-21,107,1,66,3,6,0,35,-2
RIAU,2020-05-22,108,1,66,0,6,0,36,1
RIAU,2020-05-23,109,1,66,0,6,0,37,1
RIAU,2020-05-24,110,1,67,1,6,0,37,0
RIAU,2020-05-25,110,0,68,1,6,0,36,-1
RIAU,2020-05-26,110,0,77,9,6,0,27,-9
RIAU,2020-05-27,110,0,77,0,6,0,27,0
RIAU,2020-05-28,110,0,80,3,6,0,24,-3
RIAU,2020-05-29,116,6,84,4,6,0,26,2
RIAU,2020-05-30,116,0,85,1,6,0,25,-1
RIAU,2020-05-31,116,0,88,3,6,0,22,-3
RIAU,2020-06-01,116,0,89,1,6,0,21,-1
RIAU,2020-06-02,116,0,92,3,6,0,18,-3
RIAU,2020-06-03,116,0,96,4,6,0,14,-4
RIAU,2020-06-04,116,0,99,3,6,0,11,-3
RIAU,2020-06-05,116,0,101,2,6,0,9,-2
RIAU,2020-06-06,117,1,101,0,6,0,10,1
RIAU,2020-06-07,117,0,101,0,6,0,10,0
RIAU,2020-06-08,117,0,107,6,6,0,4,-6
RIAU,2020-06-09,119,2,107,0,6,0,6,2
RIAU,2020-06-10,119,0,107,0,6,0,6,0
RIAU,2020-06-11,119,0,108,1,6,0,5,-1
RIAU,2020-06-12,119,0,109,1,6,0,4,-1
RIAU,2020-06-13,124,5,109,0,6,0,9,5
RIAU,2020-06-14,124,0,109,0,6,0,9,0
RIAU,2020-06-15,125,1,111,2,6,0,8,-1
RIAU,2020-06-16,125,0,112,1,6,0,7,-1
RIAU,2020-06-17,127,2,112,0,6,0,9,2
PAPUA BARAT,2020-03-27,2,2,0,0,0,0,2,2
PAPUA BARAT,2020-03-28,2,0,0,0,0,0,2,0
PAPUA BARAT,2020-03-29,2,0,0,0,0,0,2,0
PAPUA BARAT,2020-03-30,2,0,0,0,0,0,2,0
PAPUA BARAT,2020-03-31,2,0,0,0,0,0,2,0
PAPUA BARAT,2020-04-01,2,0,0,0,0,0,2,0
PAPUA BARAT,2020-04-02,2,0,0,0,0,0,2,0
PAPUA BARAT,2020-04-03,2,0,0,0,0,0,2,0
PAPUA BARAT,2020-04-04,2,0,0,0,0,0,2,0
PAPUA BARAT,2020-04-05,2,0,0,0,0,0,2,0
PAPUA BARAT,2020-04-06,2,0,0,0,0,0,2,0
PAPUA BARAT,2020-04-07,2,0,0,0,0,0,2,0
PAPUA BARAT,2020-04-08,2,0,0,0,0,0,2,0
PAPUA BARAT,2020-04-09,2,0,0,0,0,0,2,0
PAPUA BARAT,2020-04-10,2,0,0,0,0,0,2,0
PAPUA BARAT,2020-04-11,2,0,0,0,0,0,2,0
PAPUA BARAT,2020-04-12,2,0,0,0,0,0,2,0
PAPUA BARAT,2020-04-13,2,0,0,0,0,0,2,0
PAPUA BARAT,2020-04-14,2,0,0,0,0,0,2,0
PAPUA BARAT,2020-04-15,2,0,0,0,0,0,2,0
PAPUA BARAT,2020-04-16,5,3,0,0,0,0,5,3
PAPUA BARAT,2020-04-17,5,0,0,0,0,0,5,0
PAPUA BARAT,2020-04-18,5,0,0,0,0,0,5,0
PAPUA BARAT,2020-04-19,7,2,0,0,0,0,7,2
PAPUA BARAT,2020-04-20,7,0,0,0,0,0,7,0
PAPUA BARAT,2020-04-21,7,0,0,0,0,0,7,0
PAPUA BARAT,2020-04-22,8,1,0,0,0,0,8,1
PAPUA BARAT,2020-04-23,13,5,0,0,0,0,13,5
PAPUA BARAT,2020-04-24,15,2,0,0,0,0,15,2
PAPUA BARAT,2020-04-25,16,1,0,0,0,0,16,1
PAPUA BARAT,2020-04-26,16,0,0,0,0,0,16,0
PAPUA BARAT,2020-04-27,16,0,0,0,0,0,16,0
PAPUA BARAT,2020-04-28,37,21,0,0,0,0,37,21
PAPUA BARAT,2020-04-29,37,0,0,0,0,0,37,0
PAPUA BARAT,2020-04-30,37,0,0,0,0,0,37,0
PAPUA BARAT,2020-05-01,42,5,0,0,0,0,42,5
PAPUA BARAT,2020-05-02,43,1,0,0,0,0,43,1
PAPUA BARAT,2020-05-03,43,0,0,0,0,0,43,0
PAPUA BARAT,2020-05-04,43,0,0,0,0,0,43,0
PAPUA BARAT,2020-05-05,49,6,0,0,0,0,49,6
PAPUA BARAT,2020-05-06,53,4,0,0,0,0,53,4
PAPUA BARAT,2020-05-07,53,0,0,0,0,0,53,0
PAPUA BARAT,2020-05-08,53,0,0,0,0,0,53,0
PAPUA BARAT,2020-05-09,53,0,0,0,0,0,53,0
PAPUA BARAT,2020-05-10,70,17,2,2,0,0,68,15
PAPUA BARAT,2020-05-11,70,0,2,0,0,0,68,0
PAPUA BARAT,2020-05-12,70,0,2,0,0,0,68,0
PAPUA BARAT,2020-05-13,70,0,2,0,0,0,68,0
PAPUA BARAT,2020-05-14,88,18,2,0,0,0,86,18
PAPUA BARAT,2020-05-15,88,0,2,0,0,0,86,0
PAPUA BARAT,2020-05-16,102,14,5,3,0,0,97,11
PAPUA BARAT,2020-05-17,105,3,5,0,0,0,100,3
PAPUA BARAT,2020-05-18,105,0,5,0,0,0,100,0
PAPUA BARAT,2020-05-19,105,0,5,0,0,0,100,0
PAPUA BARAT,2020-05-20,106,1,6,1,0,0,100,0
PAPUA BARAT,2020-05-21,109,3,7,1,0,0,102,2
PAPUA BARAT,2020-05-22,119,10,11,4,0,0,108,6
PAPUA BARAT,2020-05-23,129,10,19,8,1,1,109,1
PAPUA BARAT,2020-05-24,130,1,19,0,1,0,110,1
PAPUA BARAT,2020-05-25,130,0,22,3,1,0,107,-3
PAPUA BARAT,2020-05-26,132,2,35,13,1,0,96,-11
PAPUA BARAT,2020-05-27,132,0,36,1,1,0,95,-1
PAPUA BARAT,2020-05-28,152,20,38,2,1,0,113,18
PAPUA BARAT,2020-05-29,158,6,42,4,1,0,115,2
PAPUA BARAT,2020-05-30,162,4,49,7,1,0,112,-3
