provinsi,tanggal,AKUMULASI_KASUS,KASUS,AKUMULASI_SEMBUH,SEMBUH,AKUMULASI_MENINGGAL,MENINGGAL,AKUMULASI_DIRAWAT_OR_ISOLASI,DIRAWAT_OR_ISOLASI
ACEH,2020-04-20,7,0,3,0,0,0,4,0
ACEH,2020-04-21,7,0,3,0,0,0,4,0
ACEH,2020-04-22,7,0,3,0,0,0,4,0
ACEH,2020-04-23,7,0,3,0,1,1,3,-1
ACEH,2020-04-24,8,1,3,0,1,0,4,1
ACEH,2020-04-25,9,1,3,0,1,0,5,1
ACEH,2020-04-26,9,0,3,0,1,0,5,0
ACEH,2020-04-27,9,0,4,1,1,0,4,-1
ACEH,2020-04-28,9,0,5,1,1,0,3,-1
ACEH,2020-04-29,9,0,6,1,1,0,2,-1
ACEH,2020-04-30,10,1,6,0,1,0,3,1
ACEH,2020-05-01,11,1,6,0,1,0,4,1
ACEH,2020-05-02,11,0,6,0,1,0,4,0
ACEH,2020-05-03,12,1,8,2,1,0,3,-1
ACEH,2020-05-04,12,0,8,0,1,0,3,0
ACEH,2020-05-05,12,0,8,0,1,0,3,0
ACEH,2020-05-06,17,5,8,0,1,0,8,5
ACEH,2020-05-07,17,0,8,0,1,0,8,0
ACEH,2020-05-08,17,0,11,3,1,0,5,-3
ACEH,2020-05-09,17,0,11,0,1,0,5,0
ACEH,2020-05-10,17,0,11,0,1,0,5,0
ACEH,2020-05-11,17,0,12,1,1,0,4,-1
ACEH,2020-05-12,17,0,12,0,1,0,4,0
ACEH,2020-05-13,17,0,13,1,1,0,3,-1
ACEH,2020-05-14,17,0,13,0,1,0,3,0
ACEH,2020-05-15,17,0,13,0,1,0,3,0
ACEH,2020-05-16,18,1,15,2,1,0,2,-1
ACEH,2020-05-17,18,0,15,0,1,0,2,0
ACEH,2020-05-18,18,0,15,0,1,0,2,0
ACEH,2020-05-19,18,0,15,0,1,0,2,0
ACEH,2020-05-20,18,0,15,0,1,0,2,0
ACEH,2020-05-21,18,0,15,0,1,0,2,0
ACEH,2020-05-22,19,1,16,1,1,0,2,0
ACEH,2020-05-23,19,0,17,1,1,0,1,-1
ACEH,2020-05-24,19,0,17,0,1,0,1,0
ACEH,2020-05-25,19,0,17,0,1,0,1,0
ACEH,2020-05-26,19,0,17,0,1,0,1,0
ACEH,2020-05-27,19,0,17,0,1,0,1,0
ACEH,2020-05-28,20,1,17,0,1,0,2,1
ACEH,2020-05-29,20,0,17,0,1,0,2,0
ACEH,2020-05-30,20,0,17,0,1,0,2,0
ACEH,2020-05-31,20,0,17,0,1,0,2,0
ACEH,2020-06-01,20,0,17,0,1,0,2,0
ACEH,2020-06-02,20,0,17,0,1,0,2,0
ACEH,2020-06-03,20,0,18,1,1,0,1,-1
ACEH,2020-06-04,20,0,18,0,1,0,1,0
ACEH,2020-06-05,20,0,18,0,1,0,1,0
ACEH,2020-06-06,20,0,18,0,1,0,1,0
ACEH,2020-06-07,20,0,18,0,1,0,1,0
ACEH,2020-06-08,20,0,18,0,1,0,1,0
ACEH,2020-06-09,20,0,18,0,1,0,1,0
ACEH,2020-06-10,22,2,18,0,1,0,3,2
ACEH,2020-06-11,22,0,18,0,1,0,3,0
ACEH,2020-06-12,22,0,18,0,1,0,3,0
ACEH,2020-06-13,22,0,19,1,1,0,2,-1
ACEH,2020-06-14,27,5,19,0,1,0,7,5
ACEH,2020-06-15,27,0,19,0,1,0,7,0
ACEH,2020-06-16,27,0,20,1,1,0,6,-1
ACEH,2020-06-17,37,10,20,0,2,1,15,9
ACEH,2020-06-18,38,1,20,0,2,0,16,1
ACEH,2020-06-19,38,0,20,0,2,0,16,0
ACEH,2020-06-20,39,1,20,0,2,0,17,1
ACEH,2020-06-21,49,10,20,0,2,0,27,10
ACEH,2020-06-22,49,0,20,0,2,0,27,0
ACEH,2020-06-23,49,0,20,0,2,0,27,0
ACEH,2020-06-24,53,4,20,0,2,0,31,4
ACEH,2020-06-25,66,13,20,0,2,0,44,13
ACEH,2020-06-26,69,3,20,0,2,0,47,3
ACEH,2020-06-27,77,8,22,2,2,0,53,6
ACEH,2020-06-28,79,2,25,3,2,0,52,-1
ACEH,2020-06-29,79,0,25,0,3,1,51,-1
ACEH,2020-06-30,80,1,26,1,3,0,51,0
ACEH,2020-07-01,86,6,31,5,3,0,52,1
ACEH,2020-07-02,86,0,31,0,3,0,52,0
ACEH,2020-07-03,87,1,31,0,3,0,53,1
ACEH,2020-07-04,0,0,0,0,0,0,0,0
ACEH,2020-07-05,0,0,0,0,0,0,0,0
ACEH,2020-07-06,0,0,0,0,0,0,0,0
ACEH,2020-07-07,0,0,0,0,0,0,0,0
