provinsi,tanggal,AKUMULASI_KASUS,KASUS,AKUMULASI_SEMBUH,SEMBUH,AKUMULASI_MENINGGAL,MENINGGAL,AKUMULASI_DIRAWAT_OR_ISOLASI,DIRAWAT_OR_ISOLASI
MALUKU UTARA,2020-05-30,146,7,27,6,7,0,112,1
MALUKU UTARA,2020-05-31,153,7,27,0,11,4,115,3
MALUKU UTARA,2020-06-01,160,7,29,2,14,3,117,2
MALUKU UTARA,2020-06-02,174,14,29,0,15,1,130,13
MALUKU UTARA,2020-06-03,176,2,30,1,16,1,130,0
MALUKU UTARA,2020-06-04,177,1,30,0,18,2,129,-1
MALUKU UTARA,2020-06-05,178,1,30,0,18,0,130,1
MALUKU UTARA,2020-06-06,185,7,33,3,18,0,134,4
MALUKU UTARA,2020-06-07,186,1,33,0,18,0,135,1
MALUKU UTARA,2020-06-08,186,0,33,0,18,0,135,0
MALUKU UTARA,2020-06-09,214,28,33,0,18,0,163,28
MALUKU UTARA,2020-06-10,227,13,37,4,18,0,172,9
MALUKU UTARA,2020-06-11,263,36,39,2,22,4,202,30
MALUKU UTARA,2020-06-12,285,22,40,1,22,0,223,21
MALUKU UTARA,2020-06-13,302,17,40,0,22,0,240,17
MALUKU UTARA,2020-06-14,310,8,48,8,22,0,240,0
MALUKU UTARA,2020-06-15,312,2,48,0,22,0,242,2
MALUKU UTARA,2020-06-16,315,3,48,0,22,0,245,3
MALUKU UTARA,2020-06-17,322,7,48,0,22,0,252,7
MALUKU UTARA,2020-06-18,343,21,49,1,22,0,272,20
MALUKU UTARA,2020-06-19,383,40,51,2,23,1,309,37
MALUKU UTARA,2020-06-20,400,17,56,5,23,0,321,12
MALUKU UTARA,2020-06-21,411,11,56,0,23,0,332,11
MALUKU UTARA,2020-06-22,431,20,70,14,25,2,336,4
MALUKU UTARA,2020-06-23,464,33,82,12,26,1,356,20
MALUKU UTARA,2020-06-24,560,96,88,6,26,0,446,90
MALUKU UTARA,2020-06-25,637,77,89,1,29,3,519,73
MALUKU UTARA,2020-06-26,661,24,97,8,31,2,533,14
MALUKU UTARA,2020-06-27,0,0,0,0,0,0,0,0
